date,apr
2021-09-01T00:00:00Z,0.0588508673365312
2021-09-02T00:00:00Z,0.0586292199997459
2021-09-03T00:00:00Z,0.0593683761733791
2021-09-04T00:00:00Z,0.0592123971370547
2021-09-05T00:00:00Z,0.0591237036577646
2021-09-06T00:00:00Z,0.0588348532990066
2021-09-07T00:00:00Z,0.0577714296703170
2021-09-08T00:00:00Z,0.0578064373163589
2021-09-09T00:00:00Z,0.0584175225693498
2021-09-10T00:00:00Z,0.0586609329675497
2021-09-11T00:00:00Z,0.0583155040009548
2021-09-12T00:00:00Z,0.0583770465133414
2021-09-13T00:00:00Z,0.0581733212312075
2021-09-14T00:00:00Z,0.0577054737489347
2021-09-15T00:00:00Z,0.0579497173250322
2021-09-16T00:00:00Z,0.0581293460497391
2021-09-17T00:00:00Z,0.0580232833512871
2021-09-18T00:00:00Z,0.0577512920389966
2021-09-19T00:00:00Z,0.0575263377785879
2021-09-20T00:00:00Z,0.0575993336309559
2021-09-21T00:00:00Z,0.0574942990379792
2021-09-22T00:00:00Z,0.0576997484179276
2021-09-23T00:00:00Z,0.0571911606827962
2021-09-24T00:00:00Z,0.0574845289369010
2021-09-25T00:00:00Z,0.0575593660555513
2021-09-26T00:00:00Z,0.0574917820932235
2021-09-27T00:00:00Z,0.0571891659156555
2021-09-28T00:00:00Z,0.0574312040806008
2021-09-29T00:00:00Z,0.0572323434882615
2021-09-30T00:00:00Z,0.0570867140248622
2021-10-01T00:00:00Z,0.0572465555352983
2021-10-02T00:00:00Z,0.0567981675748575
2021-10-03T00:00:00Z,0.0571887120580820
2021-10-04T00:00:00Z,0.0570980504683553
2021-10-05T00:00:00Z,0.0569080946146036
2021-10-06T00:00:00Z,0.0564112574577079
2021-10-07T00:00:00Z,0.0566750855956070
2021-10-08T00:00:00Z,0.0568856643045314
2021-10-09T00:00:00Z,0.0567899238056091
2021-10-10T00:00:00Z,0.0562445659297780
2021-10-11T00:00:00Z,0.0568450713491617
2021-10-12T00:00:00Z,0.0560065972448187
2021-10-13T00:00:00Z,0.0557686218963837
2021-10-14T00:00:00Z,0.0564699220365084
2021-10-15T00:00:00Z,0.0566637902314532
2021-10-16T00:00:00Z,0.0550561713394161
2021-10-17T00:00:00Z,0.0540949028724348
2021-10-18T00:00:00Z,0.0563244334087364
2021-10-19T00:00:00Z,0.0566841053895781
2021-10-20T00:00:00Z,0.0566319413677499
2021-10-21T00:00:00Z,0.0566062388296562
2021-10-22T00:00:00Z,0.0567329651149261
2021-10-23T00:00:00Z,0.0568345907478897
2021-10-24T00:00:00Z,0.0565563321406272
2021-10-25T00:00:00Z,0.0567295739638102
2021-10-26T00:00:00Z,0.0570388224912158
2021-10-27T00:00:00Z,0.0527784172555713
2021-10-28T00:00:00Z,0.0562308827613092
2021-10-29T00:00:00Z,0.0563294081850613
2021-10-30T00:00:00Z,0.0564848562376352
2021-10-31T00:00:00Z,0.0565377276863316
2021-11-01T00:00:00Z,0.0565085029212391
2021-11-02T00:00:00Z,0.0566258163067893
2021-11-03T00:00:00Z,0.0565712230866262
2021-11-04T00:00:00Z,0.0563869034933175
2021-11-05T00:00:00Z,0.0564788000777567
2021-11-06T00:00:00Z,0.0564214758032539
2021-11-07T00:00:00Z,0.0561890400452447
2021-11-08T00:00:00Z,0.0560044992930315
2021-11-09T00:00:00Z,0.0559639518692255
2021-11-10T00:00:00Z,0.0559839890881051
2021-11-11T00:00:00Z,0.0558724371518682
2021-11-12T00:00:00Z,0.0558751066474541
2021-11-13T00:00:00Z,0.0559108763512048
2021-11-14T00:00:00Z,0.0558809217792772
2021-11-15T00:00:00Z,0.0558896546537829
2021-11-16T00:00:00Z,0.0556246349107223
2021-11-17T00:00:00Z,0.0556329356995097
2021-11-18T00:00:00Z,0.0557962357021075
2021-11-19T00:00:00Z,0.0555457344072054
2021-11-20T00:00:00Z,0.0549928498825706
2021-11-21T00:00:00Z,0.0551261108143312
2021-11-22T00:00:00Z,0.0552294461156777
2021-11-23T00:00:00Z,0.0552031254993018
2021-11-24T00:00:00Z,0.0549013489586240
2021-11-25T00:00:00Z,0.0550693247548308
2021-11-26T00:00:00Z,0.0548282548874589
2021-11-27T00:00:00Z,0.0548791515635208
2021-11-28T00:00:00Z,0.0548543084741973
2021-11-29T00:00:00Z,0.0551051888223121
2021-11-30T00:00:00Z,0.0552164080595409
2021-12-01T00:00:00Z,0.0549652964134496
2021-12-02T00:00:00Z,0.0550389221754730
2021-12-03T00:00:00Z,0.0544605592001766
2021-12-04T00:00:00Z,0.0544529062720833
2021-12-05T00:00:00Z,0.0546165342720957
2021-12-06T00:00:00Z,0.0546053233745596
2021-12-07T00:00:00Z,0.0546247900385264
2021-12-08T00:00:00Z,0.0548565738462808
2021-12-09T00:00:00Z,0.0545923879928555
2021-12-10T00:00:00Z,0.0547156520368576
2021-12-11T00:00:00Z,0.0545603986712759
2021-12-12T00:00:00Z,0.0545233926272425
2021-12-13T00:00:00Z,0.0547241332633397
2021-12-14T00:00:00Z,0.0550585736732694
2021-12-15T00:00:00Z,0.0548901552046086
2021-12-16T00:00:00Z,0.0550330196629510
2021-12-17T00:00:00Z,0.0550048188179750
2021-12-18T00:00:00Z,0.0549854234677491
2021-12-19T00:00:00Z,0.0547362548773491
2021-12-20T00:00:00Z,0.0548838315250507
2021-12-21T00:00:00Z,0.0548074751361258
2021-12-22T00:00:00Z,0.0545900694704301
2021-12-23T00:00:00Z,0.0547032271514169
2021-12-24T00:00:00Z,0.0547444056541601
2021-12-25T00:00:00Z,0.0546642695388247
2021-12-26T00:00:00Z,0.0544317380082081
2021-12-27T00:00:00Z,0.0542100449580652
2021-12-28T00:00:00Z,0.0542255187125566
2021-12-29T00:00:00Z,0.0543443408632838
2021-12-30T00:00:00Z,0.0544133730517291
2021-12-31T00:00:00Z,0.0541940492302458
2022-01-01T00:00:00Z,0.0543625435394384
2022-01-02T00:00:00Z,0.0540133320673391
2022-01-03T00:00:00Z,0.0539337100832574
2022-01-04T00:00:00Z,0.0534588715363599
2022-01-05T00:00:00Z,0.0534746922739167
2022-01-06T00:00:00Z,0.0539546170097451
2022-01-07T00:00:00Z,0.0538168469852096
2022-01-08T00:00:00Z,0.0541046043406991
2022-01-09T00:00:00Z,0.0541267788899427
2022-01-10T00:00:00Z,0.0538992755290553
2022-01-11T00:00:00Z,0.0542146805160357
2022-01-12T00:00:00Z,0.0541552547501227
2022-01-13T00:00:00Z,0.0541987578710896
2022-01-14T00:00:00Z,0.0540616410116433
2022-01-15T00:00:00Z,0.0540105642431851
2022-01-16T00:00:00Z,0.0536782442173644
2022-01-17T00:00:00Z,0.0534772094565825
2022-01-18T00:00:00Z,0.0537389015200332
2022-01-19T00:00:00Z,0.0537874762933001
2022-01-20T00:00:00Z,0.0535641373383752
2022-01-21T00:00:00Z,0.0537074147653501
2022-01-22T00:00:00Z,0.0536510633514311
2022-01-23T00:00:00Z,0.0532911782658731
2022-01-24T00:00:00Z,0.0533249183977590
2022-01-25T00:00:00Z,0.0533663990412046
2022-01-26T00:00:00Z,0.0533210088151921
2022-01-27T00:00:00Z,0.0532714193222938
2022-01-28T00:00:00Z,0.0529814131485260
2022-01-29T00:00:00Z,0.0531673078788585
2022-01-30T00:00:00Z,0.0531422566782919
2022-01-31T00:00:00Z,0.0529468006548994
2022-02-01T00:00:00Z,0.0528034909253804
2022-02-02T00:00:00Z,0.0527863002738491
2022-02-03T00:00:00Z,0.0526906333021239
2022-02-04T00:00:00Z,0.0526057161209715
2022-02-05T00:00:00Z,0.0527896752307773
2022-02-06T00:00:00Z,0.0527063249547004
2022-02-07T00:00:00Z,0.0528882938136795
2022-02-08T00:00:00Z,0.0529085388160710
2022-02-09T00:00:00Z,0.0527609790864113
2022-02-10T00:00:00Z,0.0527849931124526
2022-02-11T00:00:00Z,0.0526661672055202
2022-02-12T00:00:00Z,0.0524751956899858
2022-02-13T00:00:00Z,0.0526649862740175
2022-02-14T00:00:00Z,0.0525072497367639
2022-02-15T00:00:00Z,0.0524727173824781
2022-02-16T00:00:00Z,0.0527579395483139
2022-02-17T00:00:00Z,0.0525710189151731
2022-02-18T00:00:00Z,0.0524340106606313
2022-02-19T00:00:00Z,0.0523362350494788
2022-02-20T00:00:00Z,0.0525484415674537
2022-02-21T00:00:00Z,0.0523688586925300
2022-02-22T00:00:00Z,0.0523514801110680
2022-02-23T00:00:00Z,0.0520479182267692
2022-02-24T00:00:00Z,0.0520032746491585
2022-02-25T00:00:00Z,0.0518882406901203
2022-02-26T00:00:00Z,0.0518778987350066
2022-02-27T00:00:00Z,0.0516432611711400
2022-02-28T00:00:00Z,0.0518227182515504
2022-03-01T00:00:00Z,0.0517374645853984
2022-03-02T00:00:00Z,0.0516896124414400
2022-03-03T00:00:00Z,0.0514191550560583
2022-03-04T00:00:00Z,0.0516734868693116
2022-03-05T00:00:00Z,0.0515918538683813
2022-03-06T00:00:00Z,0.0516141765751495
2022-03-07T00:00:00Z,0.0514942491639824
2022-03-08T00:00:00Z,0.0512935969506736
2022-03-09T00:00:00Z,0.0513421699043356
2022-03-10T00:00:00Z,0.0511192192757275
2022-03-11T00:00:00Z,0.0510594071127173
2022-03-12T00:00:00Z,0.0509234933111510
2022-03-13T00:00:00Z,0.0508964029930462
2022-03-14T00:00:00Z,0.0508036695268854
2022-03-15T00:00:00Z,0.0502134520178879
2022-03-16T00:00:00Z,0.0508120877215142
2022-03-17T00:00:00Z,0.0507277480509952
2022-03-18T00:00:00Z,0.0506231800204568
2022-03-19T00:00:00Z,0.0505812966100475
2022-03-20T00:00:00Z,0.0506355273502154
2022-03-21T00:00:00Z,0.0505826995423250
2022-03-22T00:00:00Z,0.0504596635480155
2022-03-23T00:00:00Z,0.0505828377001141
2022-03-24T00:00:00Z,0.0502592694710865
2022-03-25T00:00:00Z,0.0500832007700546
2022-03-26T00:00:00Z,0.0501175676902591
2022-03-27T00:00:00Z,0.0502272120433591
2022-03-28T00:00:00Z,0.0498363951655793
2022-03-29T00:00:00Z,0.0498074297366608
2022-03-30T00:00:00Z,0.0497878496395486
2022-03-31T00:00:00Z,0.0499151694697497
2022-04-01T00:00:00Z,0.0500877258911545
2022-04-02T00:00:00Z,0.0501003607719683
2022-04-03T00:00:00Z,0.0499983375813400
2022-04-04T00:00:00Z,0.0499089071314732
2022-04-05T00:00:00Z,0.0498583912204133
2022-04-06T00:00:00Z,0.0495225957450562
2022-04-07T00:00:00Z,0.0493233733759354
2022-04-08T00:00:00Z,0.0492821668054444
2022-04-09T00:00:00Z,0.0492488659949515
2022-04-10T00:00:00Z,0.0494650014430229
2022-04-11T00:00:00Z,0.0492397004846974
2022-04-12T00:00:00Z,0.0490838896854534
2022-04-13T00:00:00Z,0.0490110134047601
2022-04-14T00:00:00Z,0.0488988847863436
2022-04-15T00:00:00Z,0.0488234368273820
